x,y,Hx,Hy,Hz,Ex,Ey,Ez
84,30,-5.70491e-10,-7.79722e-10,3.0946e-12,9.37571e-10,-6.86994e-10,3.32798e-16
84,31,-2.11574e-09,-2.88835e-09,1.14532e-11,3.47308e-09,-2.54782e-09,1.23875e-15
84,32,-7.84539e-09,-1.06969e-08,4.23768e-11,1.28625e-08,-9.44764e-09,4.61059e-15
84,33,-2.90868e-08,-3.96055e-08,1.56744e-10,4.76235e-08,-3.50273e-08,1.71588e-14
84,34,-1.07819e-07,-1.46597e-07,5.79569e-10,1.76275e-07,-1.2984e-07,6.38504e-14
84,35,-3.99578e-07,-5.42439e-07,2.14215e-09,6.52256e-07,-4.81191e-07,2.37558e-13
84,36,-1.48048e-06,-2.0064e-06,7.91416e-09,2.4126e-06,-1.78288e-06,8.83671e-13
84,37,-5.48383e-06,-7.4183e-06,2.92248e-08,8.92016e-06,-6.60397e-06,3.2863e-12
84,38,-2.03062e-05,-2.74151e-05,1.0786e-07,3.29655e-05,-2.44541e-05,1.22182e-11
84,39,-7.51651e-05,-0.000101272,4.21374e-07,0.000121764,-9.05201e-05,4.54124e-11
84,40,-0.000454826,-0.000514498,6.82154e-07,0.000468079,-0.000413872,2.31953e-10
84,41,-0.00124006,-0.00130115,6.78049e-07,0.00108025,-0.00102953,3.82029e-10
84,42,-0.0019846,-0.00204125,6.78567e-07,0.0016947,-0.00164767,3.64146e-10
84,43,-0.00273591,-0.00278798,6.8134e-07,0.00231465,-0.00227142,3.67735e-10
84,44,-0.00349506,-0.0035425,6.84439e-07,0.00294107,-0.0029017,3.72162e-10
84,45,-0.00426168,-0.00430443,6.86696e-07,0.00357364,-0.00353816,3.76598e-10
84,46,-0.00503458,-0.00507265,6.87493e-07,0.00421144,-0.00417984,3.80621e-10
84,47,-0.00581219,-0.0058456,6.86522e-07,0.00485316,-0.00482544,3.84016e-10
84,48,-0.00659277,-0.00662156,6.83639e-07,0.00549738,-0.00547349,3.86669e-10
84,49,-0.00737444,-0.00739865,6.7878e-07,0.00614255,-0.00612245,3.88517e-10
84,50,-0.00815528,-0.00817499,6.71921e-07,0.00678708,-0.00677072,3.89525e-10
84,51,-0.00893334,-0.00894863,6.63059e-07,0.00742938,-0.00741669,3.8967e-10
84,52,-0.00970665,-0.00971763,6.52202e-07,0.00806782,-0.00805871,3.88943e-10
84,53,-0.0104732,-0.01048,6.39369e-07,0.00870079,-0.00869516,3.87336e-10
84,54,-0.0112312,-0.0112339,6.24584e-07,0.00932667,-0.00932441,3.84848e-10
84,55,-0.0119785,-0.0119773,6.07876e-07,0.00994387,-0.00994485,3.81483e-10
84,56,-0.0127133,-0.0127084,5.89282e-07,0.0105508,-0.0105549,3.77245e-10
84,57,-0.0134336,-0.0134251,5.68842e-07,0.0111459,-0.0111529,3.72144e-10
84,58,-0.0141376,-0.0141258,5.46602e-07,0.0117276,-0.0117374,3.6619e-10
84,59,-0.0148235,-0.0148086,5.22613e-07,0.0122944,-0.0123069,3.59398e-10
84,60,-0.0154895,-0.0154716,4.9693e-07,0.0128449,-0.0128598,3.51782e-10
84,61,-0.0161339,-0.0161133,4.69616e-07,0.0133776,-0.0133947,3.43364e-10
84,62,-0.0167548,-0.0167318,4.40734e-07,0.0138912,-0.0139103,3.34162e-10
84,63,-0.0173509,-0.0173256,4.10357e-07,0.0143842,-0.0144051,3.24201e-10
84,64,-0.0179203,-0.0178932,3.78557e-07,0.0148554,-0.0148779,3.13505e-10
84,65,-0.0184618,-0.018433,3.45414e-07,0.0153035,-0.0153274,3.02104e-10
84,66,-0.0189737,-0.0189436,3.11011e-07,0.0157275,-0.0157525,2.90025e-10
84,67,-0.0194549,-0.0194237,2.75436e-07,0.0161261,-0.0161519,2.77301e-10
84,68,-0.0199039,-0.0198721,2.38777e-07,0.0164983,-0.0165247,2.63965e-10
84,69,-0.0203197,-0.0202874,2.01129e-07,0.0168431,-0.0168699,2.50053e-10
84,70,-0.0207011,-0.0206687,1.6259e-07,0.0171597,-0.0171866,2.356e-10
84,71,-0.0210471,-0.0210149,1.23257e-07,0.0174471,-0.0174738,2.20645e-10
84,72,-0.0213567,-0.0213251,8.32343e-08,0.0177046,-0.0177309,2.05228e-10
84,73,-0.0216292,-0.0215985,4.26254e-08,0.0179316,-0.0179571,1.8939e-10
84,74,-0.0218639,-0.0218344,1.53678e-09,0.0181274,-0.018152,1.73172e-10
84,75,-0.02206,-0.022032,-3.99237e-08,0.0182916,-0.0183148,1.56619e-10
84,76,-0.0222172,-0.022191,-8.16468e-08,0.0184235,-0.0184453,1.39774e-10
84,77,-0.0223349,-0.0223109,-1.23522e-07,0.0185231,-0.018543,1.22682e-10
84,78,-0.0224128,-0.0223913,-1.65439e-07,0.0185898,-0.0186077,1.05388e-10
84,79,-0.0224507,-0.0224321,-2.07287e-07,0.0186237,-0.0186392,8.79395e-11
84,80,-0.0224486,-0.0224331,-2.48954e-07,0.0186245,-0.0186374,7.03821e-11
84,81,-0.0224064,-0.0223944,-2.90328e-07,0.0185924,-0.0186024,5.27626e-11
84,82,-0.0223243,-0.022316,-3.31301e-07,0.0185273,-0.0185342,3.5128e-11
84,83,-0.0222024,-0.0221981,-3.71763e-07,0.0184294,-0.018433,1.75249e-11
84,84,-0.0220411,-0.0220411,-4.11605e-07,0.0182991,-0.0182991,-1.29821e-17
84,85,-0.0218408,-0.0218454,-4.50722e-07,0.0181366,-0.0181328,-1.74003e-11
84,86,-0.0216021,-0.0216115,-4.89008e-07,0.0179424,-0.0179346,-3.46301e-11
84,87,-0.0213255,-0.02134,-5.26362e-07,0.017717,-0.017705,-5.16441e-11
84,88,-0.0210118,-0.0210316,-5.62684e-07,0.0174609,-0.0174445,-6.83977e-11
84,89,-0.0206618,-0.0206871,-5.97878e-07,0.017175,-0.017154,-8.48471e-11
84,90,-0.0202766,-0.0203076,-6.31848e-07,0.0168598,-0.0168341,-1.0095e-10
84,91,-0.0198569,-0.0198938,-6.64506e-07,0.0165164,-0.0164857,-1.16663e-10
84,92,-0.0194041,-0.0194471,-6.95763e-07,0.0161455,-0.0161098,-1.31947e-10
84,93,-0.0189193,-0.0189685,-7.25538e-07,0.0157481,-0.0157072,-1.46763e-10
84,94,-0.0184037,-0.0184592,-7.53752e-07,0.0153253,-0.0152792,-1.61073e-10
84,95,-0.0178587,-0.0179207,-7.80331e-07,0.0148782,-0.0148267,-1.7484e-10
84,96,-0.0172858,-0.0173544,-8.05205e-07,0.0144081,-0.0143511,-1.8803e-10
84,97,-0.0166864,-0.0167617,-8.28309e-07,0.013916,-0.0138535,-2.00611e-10
84,98,-0.0160622,-0.0161441,-8.49583e-07,0.0134033,-0.0133352,-2.1255e-10
84,99,-0.0154147,-0.0155034,-8.68973e-07,0.0128713,-0.0127977,-2.2382e-10
84,100,-0.0147456,-0.0148411,-8.8643e-07,0.0123215,-0.0122422,-2.34392e-10
84,101,-0.0140568,-0.0141591,-9.01909e-07,0.0117552,-0.0116703,-2.44242e-10
84,102,-0.0133499,-0.013459,-9.15374e-07,0.011174,-0.0110834,-2.53347e-10
84,103,-0.0126268,-0.0127426,-9.26791e-07,0.0105792,-0.0104831,-2.61686e-10
84,104,-0.0118894,-0.0120119,-9.36134e-07,0.00997257,-0.0098709,-2.6924e-10
84,105,-0.0111396,-0.0112687,-9.43384e-07,0.00935553,-0.00924837,-2.75993e-10
84,106,-0.0103793,-0.0105149,-9.48526e-07,0.0087297,-0.00861713,-2.8193e-10
84,107,-0.00961038,-0.00975239,-9.51555e-07,0.00809668,-0.00797879,-2.87038e-10
84,108,-0.00883491,-0.0089832,-9.5247e-07,0.00745807,-0.00733496,-2.91308e-10
84,109,-0.0080548,-0.00820924,-9.51283e-07,0.00681551,-0.0066873,-2.94731e-10
84,110,-0.00727202,-0.00743245,-9.48015e-07,0.0061706,-0.00603742,-2.973e-10
84,111,-0.00648853,-0.00665476,-9.42704e-07,0.00552495,-0.00538695,-2.99012e-10
84,112,-0.00570627,-0.0058781,-9.35414e-07,0.00488014,-0.00473749,-2.99864e-10
84,113,-0.00492711,-0.00510431,-9.26255e-07,0.00423772,-0.00409062,-2.99859e-10
84,114,-0.00415287,-0.00433514,-9.15422e-07,0.00359913,-0.00344782,-2.99005e-10
84,115,-0.00338517,-0.00357214,-9.03296e-07,0.00296567,-0.00281046,-2.97325e-10
84,116,-0.00262536,-0.00281647,-8.9064e-07,0.0023383,-0.00217965,-2.9486e-10
84,117,-0.00187424,-0.00206853,-8.79046e-07,0.00171734,-0.00155604,-2.91667e-10
84,118,-0.00113161,-0.00132724,-8.77826e-07,0.0011019,-0.0009395,-2.87775e-10
84,119,-0.000420021,-0.000532088,-5.12774e-07,0.000484047,-0.000382179,-2.91408e-10
84,120,-8.56828e-05,-0.000108879,-1.38483e-07,0.000130892,-0.000103139,-2.01351e-10
84,121,-2.31147e-05,-2.94266e-05,-3.7377e-08,3.53762e-05,-2.78238e-05,-3.68772e-11
84,122,-6.23374e-06,-7.94948e-06,-1.00831e-08,9.55675e-06,-7.50375e-06,-9.96544e-12
84,123,-1.68072e-06,-2.14665e-06,-2.71889e-09,2.58068e-06,-2.02314e-06,-2.69194e-12
84,124,-4.53045e-07,-5.7947e-07,-7.32872e-10,6.96633e-07,-5.45347e-07,-7.26924e-13
84,125,-1.22096e-07,-1.56374e-07,-1.97479e-10,1.87992e-07,-1.46972e-07,-1.96238e-13
84,126,-3.28997e-08,-4.21873e-08,-5.31973e-11,5.07172e-08,-3.96027e-08,-5.29622e-14
84,127,-8.86378e-09,-1.13787e-08,-1.43269e-11,1.36795e-08,-1.06697e-08,-1.42905e-14
84,128,-2.38778e-09,-3.06844e-09,-3.85764e-12,3.68886e-09,-2.87428e-09,-3.85518e-15
84,129,-6.43168e-10,-8.27298e-10,-1.03852e-12,9.94576e-10,-7.74212e-10,-1.03983e-15
84,130,-1.73228e-10,-2.23017e-10,-2.79539e-13,2.68111e-10,-2.08523e-10,-2.80425e-16
84,131,-4.6653e-11,-6.01113e-11,-7.52344e-14,7.22659e-11,-5.61587e-11,-7.56157e-17
84,132,-1.25637e-11,-1.62003e-11,-2.02462e-14,1.9476e-11,-1.51236e-11,-2.03871e-17
84,133,-3.38323e-12,-4.3656e-12,-5.44799e-15,5.24835e-12,-4.07258e-12,-5.49609e-18
84,134,-9.11028e-13,-1.17632e-12,-1.46588e-15,1.41418e-12,-1.09666e-12,-1.48154e-18
84,135,-2.45309e-13,-3.16938e-13,-3.94404e-16,3.81026e-13,-2.95293e-13,-3.9934e-19
84,136,-6.6048e-14,-8.53885e-14,-1.061e-16,1.02655e-13,-7.95059e-14,-1.07635e-19
84,137,-1.77909e-14,-2.30039e-14,-2.85649e-17,2.76557e-14,-2.1416e-14,-2.90033e-20
84,138,-4.78713e-15,-6.19651e-15,-7.69033e-18,7.44955e-15,-5.76257e-15,-7.8271e-21
84,139,-1.29035e-15,-1.6634e-15,-2.05962e-18,1.99976e-15,-1.55327e-15,-2.10186e-21
84,140,-3.42141e-16,-4.51387e-16,-5.61565e-19,5.42676e-16,-4.11856e-16,-5.71403e-22
84,141,-8.87958e-17,-1.144e-16,-1.27143e-19,1.37511e-16,-1.06872e-16,-1.45144e-22
84,142,-2.18993e-17,-3.79068e-17,-4.92579e-20,4.5596e-17,-2.63679e-17,-4.2948e-23
84,143,-8.98516e-18,-4.9163e-18,5.85879e-22,5.89457e-18,-1.08021e-17,-2.66346e-25
84,144,-1.07994e-18,-9.81268e-18,-9.41203e-21,1.18175e-17,-1.31326e-18,-1.25429e-23
84,145,5.40729e-18,7.21561e-19,1.15763e-20,-8.78655e-19,6.52524e-18,1.97173e-24
84,146,-2.357e-18,-4.26831e-18,-2.49185e-20,5.15573e-18,-2.85377e-18,7.31258e-26
84,147,-2.58511e-18,1.0669e-17,1.23783e-20,-1.28615e-17,-3.1029e-18,6.59763e-24
84,148,2.27359e-18,-1.31245e-18,-2.58941e-21,1.58711e-18,2.73455e-18,-6.98145e-24
84,149,6.87707e-19,-3.63802e-19,4.14974e-21,4.34736e-19,8.30588e-19,7.2088e-25
84,150,2.96955e-18,-1.04121e-19,7.6619e-21,1.23666e-19,3.58134e-18,-2.22814e-24
84,151,-5.59813e-18,-2.66403e-18,7.06587e-21,3.20732e-18,-6.74054e-18,3.96773e-24
84,152,-8.95756e-19,-6.54135e-18,2.60644e-21,7.87678e-18,-1.0759e-18,-6.20492e-24
84,153,1.02148e-18,-6.21617e-18,-3.90912e-21,7.4863e-18,1.22505e-18,-4.96151e-24
84,154,1.17496e-18,-6.1955e-18,2.14753e-21,7.45541e-18,1.42105e-18,-1.37562e-24
84,155,-3.68841e-18,-6.65961e-18,-1.60641e-20,8.0257e-18,-4.45052e-18,-1.86705e-24
84,156,-1.85577e-19,2.14521e-18,3.12818e-21,-2.59162e-18,-2.20686e-19,-1.14585e-24
84,157,-4.79017e-18,-1.05355e-18,-1.99978e-20,1.27933e-18,-5.78247e-18,-8.21476e-25
84,158,-1.46988e-18,5.25329e-18,-5.54129e-21,-6.33095e-18,-1.7704e-18,7.27884e-25
84,159,-4.44555e-19,2.87719e-18,-1.25095e-20,-3.46031e-18,-5.39169e-19,-7.56247e-25
85,0,-3.27899e-18,2.04981e-18,-5.19704e-21,-2.46514e-18,-3.94909e-18,3.61175e-24
85,1,-1.44275e-18,-1.29252e-18,6.94333e-21,1.55017e-18,-1.73138e-18,-3.25593e-24
85,2,1.45262e-18,-1.57952e-18,-4.89813e-21,1.90712e-18,1.75038e-18,-3.59663e-24
85,3,6.29371e-18,1.30679e-18,2.20351e-20,-1.58601e-18,7.59559e-18,-3.41157e-24
85,4,-1.27464e-19,-5.73562e-18,1.11496e-21,6.91467e-18,-1.53093e-19,3.33918e-25
85,5,3.50693e-18,-5.67863e-18,-1.46962e-20,6.84363e-18,4.22052e-18,-4.83833e-24
85,6,-1.07632e-18,1.27472e-18,-4.36819e-21,-1.53947e-18,-1.29542e-18,4.30124e-24
85,7,2.6787e-18,2.74702e-19,-3.71301e-21,-3.31006e-19,3.22818e-18,-1.61793e-24
85,8,6.92533e-18,3.15934e-18,5.19928e-21,-3.80755e-18,8.34473e-18,-1.66152e-24
85,9,1.56699e-18,1.43187e-18,-1.07521e-20,-1.7161e-18,1.8833e-18,4.76665e-24
85,10,2.12491e-18,2.7362e-18,1.69396e-20,-3.30713e-18,2.56692e-18,1.69035e-24
85,11,1.93044e-18,-1.80579e-18,3.20959e-21,2.18041e-18,2.32595e-18,1.50439e-25
85,12,2.93438e-18,-1.87234e-18,-3.46086e-21,2.25716e-18,3.52667e-18,-2.06643e-24
85,13,-3.71803e-18,4.67015e-18,-2.48092e-22,-5.62358e-18,-4.47419e-18,1.10511e-23
85,14,-4.71634e-19,-1.99241e-18,4.85622e-21,2.39608e-18,-5.71342e-19,-2.20013e-24
85,15,-6.27833e-18,-3.13492e-18,1.88633e-21,3.77531e-18,-7.55835e-18,8.79576e-24
85,16,-9.03541e-18,-1.05878e-17,1.64322e-20,1.2739e-17,-1.0886e-17,4.67828e-25
85,17,-2.3277e-17,-2.19309e-17,1.1259e-19,2.63551e-17,-2.80265e-17,1.53625e-23
85,18,-7.67759e-17,-1.02806e-16,3.96575e-19,1.23625e-16,-9.24579e-17,4.00408e-23
85,19,-2.76523e-16,-3.76239e-16,1.48934e-18,4.52404e-16,-3.32994e-16,1.59485e-22
85,20,-1.01861e-15,-1.39129e-15,5.50146e-18,1.67296e-15,-1.22664e-15,5.95242e-22
85,21,-3.77121e-15,-5.14266e-15,2.0381e-17,6.18376e-15,-4.54139e-15,2.21866e-21
85,22,-1.39745e-14,-1.90478e-14,7.53807e-17,2.29039e-14,-1.68285e-14,8.24695e-21
85,23,-5.17756e-14,-7.0512e-14,2.78756e-16,8.4787e-14,-6.23501e-14,3.06456e-20
85,24,-1.91759e-13,-2.60939e-13,1.0309e-15,3.13766e-13,-2.30924e-13,1.13856e-19
85,25,-7.10177e-13,-9.65535e-13,3.81155e-15,1.16101e-12,-8.5523e-13,4.23028e-19
85,26,-2.62989e-12,-3.57212e-12,1.40902e-14,4.2953e-12,-3.16706e-12,1.57165e-18
85,27,-9.73785e-12,-1.32134e-11,5.20778e-14,1.58885e-11,-1.17269e-11,5.83855e-18
85,28,-3.60524e-11,-4.88689e-11,1.92444e-13,5.87626e-11,-4.34167e-11,2.16874e-17
85,29,-1.33459e-10,-1.80705e-10,7.10995e-13,2.1729e-10,-1.60721e-10,8.05476e-17
85,30,-4.93972e-10,-6.68078e-10,2.62626e-12,8.03335e-10,-5.9488e-10,2.99111e-16
85,31,-1.82806e-09,-2.46942e-09,9.69862e-12,2.96937e-09,-2.2015e-09,1.11053e-15
85,32,-6.76408e-09,-9.12576e-09,3.5808e-11,1.09734e-08,-8.14591e-09,4.12229e-15
85,33,-2.50237e-08,-3.37166e-08,1.32173e-10,4.05429e-08,-3.01359e-08,1.52981e-14
85,34,-9.2558e-08,-1.24541e-07,4.87745e-10,1.49756e-07,-1.11468e-07,5.67552e-14
85,35,-3.42285e-07,-4.59903e-07,1.79938e-09,5.53017e-07,-4.12216e-07,2.10488e-13
85,36,-1.26552e-06,-1.69785e-06,6.63629e-09,2.0416e-06,-1.52407e-06,7.80332e-13
85,37,-4.67782e-06,-6.26612e-06,2.44677e-08,7.5348e-06,-5.63355e-06,2.89159e-12
85,38,-1.72863e-05,-2.31183e-05,9.0182e-08,2.7799e-05,-2.08181e-05,1.07095e-11
85,39,-6.3859e-05,-8.527e-05,3.52187e-07,0.000102525,-7.69081e-05,3.96411e-11
85,40,-0.000359515,-0.000416048,6.81165e-07,0.000393698,-0.00034031,1.96315e-10
85,41,-0.0011448,-0.00120463,6.63545e-07,0.00100012,-0.000950443,3.85256e-10
85,42,-0.00188321,-0.00193849,6.57923e-07,0.00160938,-0.00156349,3.67505e-10
85,43,-0.00262937,-0.00267998,6.57814e-07,0.00222498,-0.00218297,3.73182e-10
85,44,-0.00338405,-0.00342991,6.59233e-07,0.00284759,-0.00280953,3.78907e-10
85,45,-0.00414653,-0.0041876,6.60252e-07,0.00347665,-0.00344256,3.84167e-10
85,46,-0.00491544,-0.00495172,6.59998e-07,0.00411104,-0.00408093,3.88766e-10
85,47,-0.00568914,-0.00572065,6.58078e-07,0.00474942,-0.00472328,3.92618e-10
85,48,-0.00646583,-0.0064926,6.54313e-07,0.00539032,-0.0053681,3.95672e-10
85,49,-0.00724364,-0.00726573,6.48621e-07,0.00603219,-0.00601386,3.97896e-10
85,50,-0.00802065,-0.00803813,6.40968e-07,0.00667345,-0.00665895,3.99268e-10
85,51,-0.00879492,-0.00880787,6.31345e-07,0.00731251,-0.00730177,3.99773e-10
85,52,-0.0095645,-0.00957303,6.19758e-07,0.00794776,-0.00794069,3.99402e-10
85,53,-0.0103274,-0.0103317,6.06222e-07,0.0085776,-0.0085741,3.98148e-10
85,54,-0.0110818,-0.0110818,5.90762e-07,0.0092004,-0.00920036,3.96011e-10
85,55,-0.0118256,-0.0118216,5.73406e-07,0.00981459,-0.00981788,3.92992e-10
85,56,-0.0125569,-0.0125491,5.54192e-07,0.0104186,-0.0104251,3.89097e-10
85,57,-0.0132739,-0.0132625,5.33159e-07,0.0110108,-0.0110203,3.84333e-10
85,58,-0.0139747,-0.0139598,5.10355e-07,0.0115898,-0.0116022,3.78711e-10
85,59,-0.0146575,-0.0146393,4.85831e-07,0.0121539,-0.012169,3.72243e-10
85,60,-0.0153205,-0.0152993,4.59643e-07,0.0127019,-0.0127195,3.64946e-10
85,61,-0.0159619,-0.015938,4.31854e-07,0.0132321,-0.013252,3.56837e-10
85,62,-0.0165802,-0.0165537,4.0253e-07,0.0137433,-0.0137653,3.47937e-10
85,63,-0.0171736,-0.0171448,3.71742e-07,0.014234,-0.0142579,3.38269e-10
85,64,-0.0177405,-0.0177098,3.39564e-07,0.0147031,-0.0147286,3.27857e-10
85,65,-0.0182796,-0.0182471,3.06077e-07,0.0151492,-0.0151762,3.16729e-10
85,66,-0.0187894,-0.0187555,2.71364e-07,0.0155713,-0.0155994,3.04914e-10
85,67,-0.0192685,-0.0192335,2.35512e-07,0.0159681,-0.0159972,2.92442e-10
85,68,-0.0197157,-0.0196798,1.98612e-07,0.0163387,-0.0163684,2.79347e-10
85,69,-0.0201297,-0.0200934,1.60759e-07,0.016682,-0.0167122,2.65663e-10
85,70,-0.0205095,-0.020473,1.22049e-07,0.0169972,-0.0170275,2.51427e-10
85,71,-0.0208541,-0.0208178,8.25831e-08,0.0172834,-0.0173136,2.36676e-10
85,72,-0.0211625,-0.0211267,4.24628e-08,0.0175399,-0.0175696,2.2145e-10
85,73,-0.0214339,-0.0213989,1.79282e-09,0.0177659,-0.017795,2.05789e-10
85,74,-0.0216677,-0.0216338,-3.93204e-08,0.0179609,-0.017989,1.89736e-10
85,75,-0.0218631,-0.0218307,-8.07688e-08,0.0181244,-0.0181513,1.73333e-10
85,76,-0.0220197,-0.0219891,-1.22443e-07,0.0182559,-0.0182813,1.56623e-10
85,77,-0.022137,-0.0221085,-1.64234e-07,0.0183551,-0.0183787,1.39653e-10
85,78,-0.0222147,-0.0221887,-2.0603e-07,0.0184216,-0.0184432,1.22466e-10
85,79,-0.0222526,-0.0222294,-2.4772e-07,0.0184554,-0.0184747,1.05109e-10
85,80,-0.0222506,-0.0222306,-2.89193e-07,0.0184564,-0.018473,8.76283e-11
85,81,-0.0222087,-0.0221921,-3.30339e-07,0.0184245,-0.0184383,7.00704e-11
85,82,-0.0221271,-0.0221142,-3.71049e-07,0.0183598,-0.0183705,5.24819e-11
85,83,-0.0220059,-0.021997,-4.11212e-07,0.0182625,-0.0182698,3.49097e-11
85,84,-0.0218454,-0.0218408,-4.50722e-07,0.0181328,-0.0181366,1.74003e-11
85,85,-0.0216461,-0.0216461,-4.89473e-07,0.0179711,-0.0179711,-1.6021e-17
85,86,-0.0214085,-0.0214134,-5.2736e-07,0.0177779,-0.0177739,-1.72453e-11
85,87,-0.0211333,-0.0211432,-5.64284e-07,0.0175536,-0.0175454,-3.42902e-11
85,88,-0.0208211,-0.0208363,-6.00144e-07,0.0172988,-0.0172862,-5.109e-11
85,89,-0.0204728,-0.0204936,-6.34844e-07,0.0170143,-0.0169971,-6.7601e-11
85,90,-0.0200894,-0.0201159,-6.68292e-07,0.0167007,-0.0166787,-8.37801e-11
85,91,-0.0196717,-0.0197042,-7.00399e-07,0.0163589,-0.016332,-9.95854e-11
85,92,-0.019221,-0.0192596,-7.31078e-07,0.0159898,-0.0159578,-1.14976e-10
85,93,-0.0187385,-0.0187833,-7.60247e-07,0.0155943,-0.0155572,-1.29914e-10
85,94,-0.0182253,-0.0182765,-7.8783e-07,0.0151736,-0.0151311,-1.44359e-10
85,95,-0.0176829,-0.0177406,-8.13753e-07,0.0147287,-0.0146808,-1.58276e-10
85,96,-0.0171127,-0.017177,-8.37947e-07,0.0142608,-0.0142074,-1.71631e-10
85,97,-0.0165162,-0.0165872,-8.60349e-07,0.0137711,-0.0137122,-1.84389e-10
85,98,-0.0158949,-0.0159727,-8.80901e-07,0.0132609,-0.0131964,-1.96519e-10
85,99,-0.0152505,-0.0153351,-8.99549e-07,0.0127316,-0.0126614,-2.07993e-10
85,100,-0.0145847,-0.0146761,-9.16246e-07,0.0121844,-0.0121086,-2.18782e-10
85,101,-0.0138991,-0.0139974,-9.30948e-07,0.011621,-0.0115394,-2.28862e-10
85,102,-0.0131957,-0.0133007,-9.4362e-07,0.0110426,-0.0109554,-2.38208e-10
85,103,-0.0124761,-0.012588,-9.54231e-07,0.0104508,-0.010358,-2.468e-10
85,104,-0.0117423,-0.0118609,-9.62756e-07,0.00984721,-0.00974879,-2.54618e-10
85,105,-0.0109962,-0.0111214,-9.69178e-07,0.00923328,-0.00912934,-2.61646e-10
85,106,-0.0102397,-0.0103714,-9.73483e-07,0.00861062,-0.00850123,-2.67868e-10
85,107,-0.00947462,-0.00961284,-9.75668e-07,0.00798082,-0.00786607,-2.73273e-10
85,108,-0.00870305,-0.00884759,-9.75733e-07,0.00734548,-0.00722549,-2.7785e-10
85,109,-0.00792689,-0.00807761,-9.7369e-07,0.00670623,-0.00658111,-2.81591e-10
85,110,-0.00714811,-0.00730483,-9.69558e-07,0.00606465,-0.00593455,-2.84492e-10
85,111,-0.00636866,-0.0065312,-9.63365e-07,0.00542236,-0.00528742,-2.86553e-10
85,112,-0.00559046,-0.00575859,-9.55155e-07,0.00478092,-0.00464134,-2.87779e-10
85,113,-0.00481539,-0.00498887,-9.44983e-07,0.00414188,-0.00399786,-2.88189e-10
85,114,-0.00404528,-0.00422382,-9.3293e-07,0.00350671,-0.00335849,-2.87826e-10
85,115,-0.00328178,-0.00346505,-9.19124e-07,0.00287677,-0.00272462,-2.86783e-10
85,116,-0.00252628,-0.0027139,-9.03856e-07,0.00225314,-0.00209738,-2.85262e-10
85,117,-0.00177953,-0.00197105,-8.88025e-07,0.00163641,-0.00147741,-2.83663e-10
85,118,-0.00104099,-0.0012357,-8.83835e-07,0.0010259,-0.000864254,-2.82674e-10
85,119,-0.000349142,-0.000434275,-4.4454e-07,0.000410911,-0.000330464,-2.95902e-10
85,120,-7.4198e-05,-9.26034e-05,-1.20308e-07,0.000111324,-8.93128e-05,-1.63866e-10
85,121,-2.00478e-05,-2.50776e-05,-3.25462e-08,3.01472e-05,-2.41317e-05,-3.1549e-11
85,122,-5.4154e-06,-6.78861e-06,-8.80042e-09,8.16096e-06,-6.51858e-06,-8.53417e-12
85,123,-1.4625e-06,-1.83706e-06,-2.37852e-09,2.20844e-06,-1.76043e-06,-2.30803e-12
85,124,-3.94891e-07,-4.96971e-07,-6.42579e-10,5.97437e-07,-4.75336e-07,-6.24067e-13
85,125,-1.06606e-07,-1.34405e-07,-1.73533e-10,1.61576e-07,-1.28324e-07,-1.6871e-13
85,126,-2.87755e-08,-3.63402e-08,-4.68482e-11,4.36868e-08,-3.46376e-08,-4.56015e-14
85,127,-7.76615e-09,-9.82332e-09,-1.26438e-11,1.18092e-08,-9.34829e-09,-1.2324e-14
85,128,-2.09574e-09,-2.65483e-09,-3.41154e-12,3.19154e-09,-2.5227e-09,-3.33017e-15
85,129,-5.6549e-10,-7.17347e-10,-9.20298e-13,8.62371e-10,-6.80695e-10,-8.9976e-16
85,130,-1.52571e-10,-1.93796e-10,-2.48212e-13,2.32975e-10,-1.83653e-10,-2.43072e-16
85,131,-4.11604e-11,-5.23463e-11,-6.69336e-14,6.29293e-11,-4.9546e-11,-6.56591e-17
85,132,-1.11034e-11,-1.41372e-11,-1.80468e-14,1.69953e-11,-1.33655e-11,-1.77341e-17
85,133,-2.99501e-12,-3.81748e-12,-4.8652e-15,4.58929e-12,-3.6052e-12,-4.7894e-18
85,134,-8.07823e-13,-1.03071e-12,-1.31145e-15,1.2391e-12,-9.72404e-13,-1.29334e-18
85,135,-2.17868e-13,-2.78256e-13,-3.53471e-16,3.34514e-13,-2.62256e-13,-3.4923e-19
85,136,-5.87603e-14,-7.51137e-14,-9.52672e-17,9.03005e-14,-7.0732e-14,-9.42857e-20
85,137,-1.58409e-14,-2.02761e-14,-2.56691e-17,2.43757e-14,-1.90683e-14,-2.54613e-20
85,138,-4.2703e-15,-5.46911e-15,-6.92257e-18,6.5749e-15,-5.14033e-15,-6.86915e-21
85,139,-1.14987e-15,-1.47425e-15,-1.86378e-18,1.77232e-15,-1.38415e-15,-1.85696e-21
85,140,-3.10392e-16,-3.98228e-16,-4.97816e-19,4.78745e-16,-3.73628e-16,-4.98131e-22
85,141,-8.17409e-17,-1.09237e-16,-1.21204e-19,1.31322e-16,-9.8399e-17,-1.41579e-22
85,142,-2.25825e-17,-3.2258e-17,-3.1474e-20,3.87902e-17,-2.71768e-17,-3.38983e-23
